1537464927.0394592, [0.08595848595848596-0.00195360195360195361.012942612942613] 
1537464927.0460238, [0.08302808302808302-0.0048840048840048841.0207570207570207] 
1537464927.0526242, [0.0761904761904762-0.0068376068376068381.0344322344322345] 
1537464927.0592463, [0.06544566544566545-0.0039072039072039071.0725274725274725] 
1537464927.0658753, [0.08498168498168499-0.0048840048840048841.012942612942613] 
1537464927.0724144, [0.08205128205128205-0.0078144078144078141.0412698412698413] 
1537464927.0790505, [0.08888888888888889-0.0068376068376068381.0637362637362637] 
1537464927.0856295, [0.08888888888888889-0.00195360195360195361.0344322344322345] 
1537464927.0921896, [0.07716727716727717-0.0058608058608058611.05006105006105] 
1537464927.0988076, [0.0713064713064713-0.0117216117216117221.0305250305250304] 
1537464927.105405, [0.08595848595848596-0.018559218559218561.0432234432234433] 
1537464927.1133633, [0.08205128205128205-0.0097680097680097681.0451770451770452] 
1537464927.120113, [0.084004884004884010.01.05006105006105] 
1537464927.1268613, [0.08400488400488401-0.0048840048840048841.0373626373626375] 
1537464927.133661, [0.08498168498168499-0.0058608058608058611.0481074481074482] 
1537464927.1404588, [0.08205128205128205-0.0146520146520146521.0275946275946275] 
1537464927.1472714, [0.05860805860805861-0.0039072039072039071.0207570207570207] 
1537464927.1541266, [0.086935286935286930.01.0598290598290598] 
1537464927.1608443, [0.07814407814407814-0.00195360195360195361.0471306471306472] 
1537464927.167793, [0.0761904761904762-0.0039072039072039071.0236874236874236] 
1537464927.1747057, [0.07912087912087912-0.00097680097680097681.0344322344322345] 
1537464927.1815236, [0.08107448107448108-0.0039072039072039071.0471306471306472] 
1537464927.1884317, [0.08400488400488401-0.00195360195360195361.0793650793650793] 
1537464927.195238, [0.083028083028083020.0039072039072039071.0451770451770452] 
1537464927.2022178, [0.08498168498168499-0.00293040293040293041.052014652014652] 
1537464927.2089713, [0.07423687423687424-0.0078144078144078141.0285714285714285] 
1537464927.215787, [0.06837606837606838-0.00097680097680097680.9865689865689866] 
1537464927.222718, [0.084004884004884010.00097680097680097681.0383394383394384] 
1537464927.229567, [0.06935286935286936-0.0087912087912087911.0676434676434676] 
1537464927.23632, [0.08205128205128205-0.0107448107448107451.055921855921856] 
1537464927.2432666, [0.08498168498168499-0.00293040293040293041.0627594627594628] 
1537464927.2501, [0.08302808302808302-0.0058608058608058611.051037851037851] 
1537464927.2568727, [0.07912087912087912-0.0068376068376068381.057875457875458] 
1537464927.263657, [0.08888888888888889-0.0058608058608058611.0354090354090355] 
1537464927.2704628, [0.07228327228327229-0.0097680097680097681.0285714285714285] 
1537464927.2773652, [0.08595848595848596-0.0107448107448107451.052991452991453] 
1537464927.2841454, [0.10451770451770452-0.0117216117216117221.0588522588522589] 
1537464927.2909696, [0.08888888888888889-0.0039072039072039071.0481074481074482] 
1537464927.2978177, [0.08302808302808302-0.0068376068376068381.0402930402930404] 
1537464927.3046753, [0.07521367521367521-0.0058608058608058611.0168498168498168] 
1537464927.3113468, [0.08400488400488401-0.0058608058608058611.0285714285714285] 
1537464927.3181455, [0.07716727716727717-0.00097680097680097681.052991452991453] 
1537464927.3249996, [0.08205128205128205-0.0058608058608058611.0285714285714285] 
1537464927.331728, [0.081074481074481080.01.0285714285714285] 
1537464927.3385563, [0.08791208791208792-0.0039072039072039071.0383394383394384] 
1537464927.3453774, [0.07423687423687424-0.0097680097680097681.0471306471306472] 
1537464927.3522475, [0.07814407814407814-0.0097680097680097681.0471306471306472] 
1537464927.3589978, [0.08986568986568987-0.0175824175824175821.0442002442002443] 
1537464927.3659873, [0.08888888888888889-0.0087912087912087911.0412698412698413] 
1537464927.3729088, [0.07912087912087912-0.0048840048840048841.0412698412698413] 
1537464927.3794088, [0.08791208791208792-0.0078144078144078141.0227106227106226] 
1537464927.3859584, [0.09474969474969475-0.00097680097680097681.0402930402930404] 
1537464927.3925169, [0.08498168498168499-0.0068376068376068381.0647130647130647] 
1537464927.399088, [0.07716727716727717-0.0058608058608058611.0266178266178265] 
1537464927.4056385, [0.08302808302808302-0.0087912087912087911.0481074481074482] 
1537464927.4121702, [0.07521367521367521-0.0097680097680097681.0412698412698413] 
1537464927.4187403, [0.06837606837606838-0.0117216117216117221.0188034188034187] 
1537464927.4253192, [0.08205128205128205-0.00097680097680097681.0588522588522589] 
1537464927.4319096, [0.08400488400488401-0.0126984126984126981.0588522588522589] 
1537464927.4384801, [0.08791208791208792-0.0097680097680097681.0608058608058608] 
1537464927.4451835, [0.070329670329670330.00097680097680097681.052014652014652] 
1537464927.4520814, [0.08400488400488401-0.0039072039072039071.0813186813186813] 
1537464927.4589095, [0.0761904761904762-0.015628815628815631.0588522588522589] 
1537464927.465704, [0.0761904761904762-0.0068376068376068381.0442002442002443] 
1537464927.472467, [0.08791208791208792-0.0087912087912087911.056898656898657] 
1537464927.4792128, [0.08888888888888889-0.0087912087912087911.0617826617826618] 
1537464927.4860694, [0.08400488400488401-0.0087912087912087911.0617826617826618] 
1537464927.4928837, [0.07228327228327229-0.0048840048840048841.0490842490842491] 
1537464927.4997993, [0.07814407814407814-0.0068376068376068381.0481074481074482] 
1537464927.5073862, [0.0761904761904762-0.0039072039072039071.0451770451770452] 
1537464927.5135808, [0.07228327228327229-0.00195360195360195361.0617826617826618] 
1537464927.5198824, [0.06739926739926740.00195360195360195361.0432234432234433] 
1537464927.526129, [0.08205128205128205-0.0048840048840048841.0656898656898657] 
1537464927.5346563, [0.08107448107448108-0.00195360195360195361.0402930402930404] 
1537464927.5408843, [0.0927960927960928-0.0048840048840048841.0354090354090355] 
1537464927.5469773, [0.08693528693528693-0.015628815628815631.0393162393162394] 
1537464927.5531673, [0.08205128205128205-0.0126984126984126981.052014652014652] 
1537464927.5594337, [0.07326007326007326-0.015628815628815631.0188034188034187] 
1537464927.5661204, [0.08205128205128205-0.0058608058608058611.0041514041514041] 
1537464927.572712, [0.08107448107448108-0.0068376068376068381.0305250305250304] 
1537464927.5791998, [0.07326007326007326-0.00195360195360195361.0461538461538462] 
1537464927.5855176, [0.08302808302808302-0.0136752136752136751.0432234432234433] 
1537464927.5916727, [0.06837606837606838-0.0087912087912087911.0705738705738705] 
1537464927.597883, [0.08791208791208792-0.0107448107448107451.0373626373626375] 
1537464927.604022, [0.07912087912087912-0.0039072039072039071.0315018315018316] 
1537464927.6101234, [0.0927960927960928-0.0078144078144078141.0598290598290598] 
1537464927.616361, [0.08693528693528693-0.0107448107448107451.054945054945055] 
1537464927.622841, [0.08302808302808302-0.0126984126984126981.0324786324786326] 
1537464927.6291037, [0.07423687423687424-0.0078144078144078141.055921855921856] 
1537464927.6352637, [0.08888888888888889-0.0136752136752136751.0373626373626375] 
1537464927.6413882, [0.08498168498168499-0.0039072039072039071.055921855921856] 
1537464927.647523, [0.0800976800976801-0.0048840048840048841.0637362637362637] 
1537464927.6536748, [0.08302808302808302-0.0117216117216117221.053968253968254] 
1537464927.6598144, [0.0800976800976801-0.0097680097680097681.0285714285714285] 
1537464927.6659732, [0.07326007326007326-0.0039072039072039071.0402930402930404] 
1537464927.672322, [0.0761904761904762-0.00097680097680097681.0393162393162394] 
1537464927.6785789, [0.06349206349206349-0.0097680097680097681.0295482295482294] 
1537464927.6847591, [0.07814407814407814-0.0078144078144078141.0256410256410255] 
1537464927.6908734, [0.09474969474969475-0.00293040293040293041.0481074481074482] 
1537464927.6970162, [0.07716727716727717-0.00097680097680097681.0481074481074482] 
1537464927.7032974, [0.07716727716727717-0.0146520146520146521.0393162393162394] 
1537464927.70948, [0.07716727716727717-0.0039072039072039071.0588522588522589] 
1537464927.715585, [0.07521367521367521-0.0107448107448107451.0451770451770452] 
1537464927.721767, [0.08400488400488401-0.0058608058608058611.0158730158730158] 
1537464927.727869, [0.08302808302808302-0.0087912087912087911.0393162393162394] 
1537464927.7339506, [0.08205128205128205-0.00293040293040293041.052991452991453] 
1537464927.7400668, [0.08888888888888889-0.0087912087912087911.0315018315018316] 
1537464927.746147, [0.08107448107448108-0.0039072039072039071.0256410256410255] 
1537464927.7522378, [0.08791208791208792-0.0078144078144078141.0412698412698413] 
1537464927.758361, [0.08498168498168499-0.00097680097680097681.0315018315018316] 
1537464927.7644744, [0.08302808302808302-0.00097680097680097681.0432234432234433] 
1537464927.7705772, [0.07716727716727717-0.0048840048840048841.0764346764346764] 
1537464927.7766516, [0.079120879120879120.00195360195360195361.0461538461538462] 
1537464927.7827516, [0.07032967032967033-0.0039072039072039071.0715506715506715] 
1537464927.788859, [0.07423687423687424-0.00195360195360195361.0246642246642246] 
1537464927.7949634, [0.08498168498168499-0.00293040293040293041.0168498168498168] 
1537464927.8011482, [0.08888888888888889-0.00293040293040293041.0217338217338217] 
1537464927.8072846, [0.08009768009768010.01.0344322344322345] 
1537464927.8133788, [0.07814407814407814-0.00097680097680097681.0354090354090355] 
1537464927.8194947, [0.07423687423687424-0.00195360195360195361.0246642246642246] 
1537464927.825585, [0.08205128205128205-0.0068376068376068381.0363858363858365] 
1537464927.8316805, [0.07032967032967033-0.0126984126984126981.0324786324786326] 
1537464927.837785, [0.08888888888888889-0.0068376068376068381.052991452991453] 
1537464927.843863, [0.09084249084249084-0.00195360195360195361.0490842490842491] 
1537464927.8499596, [0.08205128205128205-0.00195360195360195361.0432234432234433] 
1537464927.8560252, [0.07521367521367521-0.0107448107448107451.0422466422466423] 
1537464927.8621163, [0.07814407814407814-0.0097680097680097681.0490842490842491] 
1537464927.8682039, [0.08791208791208792-0.0166056166056166061.0373626373626375] 
1537464927.8743494, [0.08888888888888889-0.0068376068376068381.053968253968254] 
1537464927.880463, [0.089865689865689870.00097680097680097681.0442002442002443] 
1537464927.8866515, [0.07912087912087912-0.00293040293040293041.0490842490842491] 
1537464927.8927844, [0.08888888888888889-0.0048840048840048841.054945054945055] 
1537464927.89897, [0.08205128205128205-0.0058608058608058611.057875457875458] 
1537464927.905062, [0.074236874236874240.0039072039072039071.0627594627594628] 
1537464927.9111328, [0.0713064713064713-0.0058608058608058611.052014652014652] 
1537464927.917219, [0.07716727716727717-0.00293040293040293041.0627594627594628] 
1537464927.9233603, [0.07716727716727717-0.0039072039072039071.057875457875458] 
1537464927.929464, [0.08205128205128205-0.0048840048840048841.0471306471306472] 
1537464927.9355366, [0.08791208791208792-0.00097680097680097681.0383394383394384] 
1537464927.9416363, [0.10256410256410256-0.0087912087912087911.0735042735042735] 
1537464927.9477327, [0.08400488400488401-0.0078144078144078141.053968253968254] 
1537464927.9538171, [0.0967032967032967-0.00097680097680097681.0471306471306472] 
1537464927.9599311, [0.085958485958485960.01.0158730158730158] 
1537464927.9660044, [0.08693528693528693-0.0058608058608058611.0373626373626375] 
1537464927.9720998, [0.08205128205128205-0.0107448107448107451.056898656898657] 
1537464927.9781907, [0.09572649572649573-0.0097680097680097681.0256410256410255] 
1537464927.9842772, [0.08302808302808302-0.018559218559218561.056898656898657] 
1537464927.9903736, [0.08986568986568987-0.0107448107448107451.0588522588522589] 
1537464927.9964786, [0.07716727716727717-0.00195360195360195361.0344322344322345] 
1537464928.002699, [0.08400488400488401-0.0087912087912087911.0461538461538462] 
1537464928.0092494, [0.08693528693528693-0.0068376068376068381.052014652014652] 
1537464928.0153809, [0.09377289377289377-0.0039072039072039071.0695970695970696] 
1537464928.0214942, [0.06544566544566545-0.0107448107448107451.0315018315018316] 
1537464928.027561, [0.0761904761904762-0.0058608058608058611.0461538461538462] 
1537464928.0336974, [0.09084249084249084-0.00195360195360195361.0344322344322345] 
1537464928.0418632, [0.08400488400488401-0.0087912087912087911.0334554334554336] 
1537464928.0480423, [0.094749694749694750.0126984126984126981.0178266178266178] 
1537464928.0541692, [0.08791208791208792-0.0058608058608058611.056898656898657] 
1537464928.0602736, [0.11428571428571428-0.0078144078144078141.0246642246642246] 
1537464928.06635, [0.08791208791208792-0.0068376068376068381.056898656898657] 
1537464928.0724494, [0.101587301587301590.00097680097680097681.0842490842490842] 
1537464928.0785437, [0.08888888888888889-0.0058608058608058611.0588522588522589] 
1537464928.0846756, [0.07228327228327229-0.0078144078144078141.054945054945055] 
1537464928.0907667, [0.09181929181929183-0.00293040293040293041.0393162393162394] 
1537464928.0968785, [0.10647130647130647-0.0146520146520146521.0666666666666667] 
1537464928.1030557, [0.08791208791208792-0.0078144078144078141.0285714285714285] 
1537464928.1091661, [0.0761904761904762-0.0048840048840048841.0344322344322345] 
1537464928.1152654, [0.08107448107448108-0.0117216117216117221.0725274725274725] 
1537464928.1214037, [0.08302808302808302-0.0058608058608058611.0334554334554336] 
1537464928.127505, [0.08107448107448108-0.0097680097680097681.0393162393162394] 
1537464928.1335874, [0.08498168498168499-0.0087912087912087911.051037851037851] 
1537464928.1396797, [0.07814407814407814-0.0136752136752136751.0656898656898657] 
1537464928.1457782, [0.09181929181929183-0.0039072039072039071.056898656898657] 
1537464928.1518629, [0.079120879120879120.00195360195360195361.053968253968254] 
1537464928.1579633, [0.07619047619047620.0039072039072039071.0188034188034187] 
1537464928.1640494, [0.07423687423687424-0.00195360195360195361.0451770451770452] 
1537464928.1701396, [0.08498168498168499-0.0048840048840048841.0295482295482294] 
1537464928.1762388, [0.09084249084249084-0.00293040293040293041.0324786324786326] 
1537464928.182396, [0.08595848595848596-0.00293040293040293041.0481074481074482] 
1537464928.1884916, [0.06935286935286936-0.0087912087912087911.0481074481074482] 
1537464928.1945949, [0.08693528693528693-0.00293040293040293041.0217338217338217] 
1537464928.2007985, [0.09963369963369964-0.0068376068376068381.0266178266178265] 
1537464928.2068944, [0.08693528693528693-0.0058608058608058611.0490842490842491] 
1537464928.2129874, [0.11135531135531136-0.0068376068376068381.056898656898657] 
1537464928.2191024, [0.08498168498168499-0.0068376068376068381.0627594627594628] 
1537464928.225216, [0.08205128205128205-0.00195360195360195361.0305250305250304] 
1537464928.2313087, [0.08498168498168499-0.0039072039072039071.0188034188034187] 
1537464928.2374356, [0.08107448107448108-0.0048840048840048841.0451770451770452] 
1537464928.2435303, [0.09181929181929183-0.00195360195360195361.0627594627594628] 
1537464928.249622, [0.10647130647130647-0.00293040293040293041.0275946275946275] 
1537464928.2557225, [0.08595848595848596-0.0039072039072039071.0256410256410255] 
1537464928.261835, [0.06153846153846154-0.0107448107448107451.0334554334554336] 
1537464928.267932, [0.08595848595848596-0.0039072039072039071.0315018315018316] 
1537464928.2740133, [0.08205128205128205-0.0087912087912087911.0178266178266178] 
1537464928.2801554, [0.08498168498168499-0.0048840048840048841.0354090354090355] 
1537464928.2862942, [0.07716727716727717-0.0097680097680097681.0227106227106226] 
1537464928.2923946, [0.08595848595848596-0.0097680097680097681.0363858363858365] 
1537464928.2985764, [0.08107448107448108-0.00293040293040293041.0432234432234433] 
1537464928.3047342, [0.0761904761904762-0.00293040293040293041.054945054945055] 
1537464928.3108032, [0.08107448107448108-0.0097680097680097681.0266178266178265] 
1537464928.3168845, [0.0761904761904762-0.0126984126984126981.0383394383394384] 
1537464928.322982, [0.07521367521367521-0.0107448107448107451.0461538461538462] 
1537464928.3290617, [0.07423687423687424-0.0107448107448107451.0324786324786326] 
1537464928.3351293, [0.09084249084249084-0.0078144078144078141.0451770451770452] 
1537464928.341233, [0.0761904761904762-0.0078144078144078141.052014652014652] 
1537464928.347356, [0.07326007326007326-0.0126984126984126981.0344322344322345] 
1537464928.3534522, [0.08302808302808302-0.00293040293040293041.0598290598290598] 
1537464928.3595483, [0.08302808302808302-0.0058608058608058611.0412698412698413] 
1537464928.3656244, [0.07912087912087912-0.0058608058608058611.0285714285714285] 
1537464928.3717136, [0.08498168498168499-0.00195360195360195361.0344322344322345] 
1537464928.3777802, [0.07912087912087912-0.0136752136752136751.0490842490842491] 
1537464928.3838744, [0.0927960927960928-0.0136752136752136751.0432234432234433] 
1537464928.3899715, [0.08498168498168499-0.0078144078144078141.0402930402930404] 
1537464928.3960564, [0.08302808302808302-0.0126984126984126981.055921855921856] 
1537464928.4022155, [0.0761904761904762-0.0117216117216117221.0246642246642246] 
1537464928.4083226, [0.08205128205128205-0.0136752136752136751.0402930402930404] 
1537464928.416771, [0.06056166056166056-0.0068376068376068381.0422466422466423] 
1537464928.42641, [0.07716727716727717-0.00293040293040293041.007081807081807] 
1537464928.4360592, [0.09181929181929183-0.0068376068376068381.0451770451770452] 
1537464928.4456842, [0.08595848595848596-0.0078144078144078141.0363858363858365] 
1537464928.455321, [0.08205128205128205-0.0097680097680097681.0735042735042735] 
1537464928.464898, [0.08791208791208792-0.0078144078144078141.0686202686202686] 
1537464928.47449, [0.061538461538461540.01.0998778998779] 
1537464928.4840758, [0.08400488400488401-0.0117216117216117221.0383394383394384] 
1537464928.4936922, [0.06642246642246642-0.0068376068376068381.0324786324786326] 
1537464928.5034537, [0.08400488400488401-0.0039072039072039071.0490842490842491] 
1537464928.5141068, [0.09963369963369964-0.0068376068376068381.057875457875458] 
1537464928.5238144, [0.08302808302808302-0.00195360195360195361.0197802197802197] 
1537464928.5334687, [0.07423687423687424-0.0136752136752136751.0422466422466423] 
1537464928.5431776, [0.09768009768009768-0.0087912087912087911.0383394383394384] 
1537464928.5573123, [0.0761904761904762-0.0078144078144078140.9943833943833944] 
1537464928.5670261, [0.08107448107448108-0.0068376068376068381.0285714285714285] 
1537464928.5766442, [0.08400488400488401-0.0068376068376068381.0842490842490842] 
1537464928.5862372, [0.07032967032967033-0.0078144078144078141.0305250305250304] 
1537464928.5958586, [0.07032967032967033-0.0097680097680097681.09010989010989] 
1537464928.6055584, [0.08009768009768010.00195360195360195361.0471306471306472] 
1537464928.6156404, [0.081074481074481080.0048840048840048841.052014652014652] 
1537464928.6257844, [0.08791208791208792-0.00195360195360195361.0344322344322345] 
1537464928.635564, [0.07814407814407814-0.0107448107448107451.0285714285714285] 
1537464928.6452749, [0.08400488400488401-0.0146520146520146521.100854700854701] 
1537464928.6549087, [0.0761904761904762-0.0126984126984126981.011965811965812] 
1537464928.6645312, [0.07521367521367521-0.0039072039072039071.0422466422466423] 
1537464928.674139, [0.08302808302808302-0.0107448107448107451.053968253968254] 
1537464928.6837544, [0.09084249084249084-0.0068376068376068381.0158730158730158] 
1537464928.6933446, [0.072283272283272290.0058608058608058611.0236874236874236] 
1537464928.7030544, [0.06837606837606838-0.0117216117216117221.0705738705738705] 
1537464928.7127573, [0.0673992673992674-0.0097680097680097681.0207570207570207] 
1537464928.7224653, [0.08595848595848596-0.0068376068376068381.056898656898657] 
1537464928.7323103, [0.07326007326007326-0.0126984126984126981.0158730158730158] 
1537464928.741969, [0.0800976800976801-0.0039072039072039071.0402930402930404] 
1537464928.751596, [0.10451770451770452-0.0107448107448107451.0275946275946275] 
1537464928.7612512, [0.08498168498168499-0.0068376068376068381.0168498168498168] 
1537464928.7710235, [0.08107448107448108-0.0078144078144078141.0608058608058608] 
1537464928.7806706, [0.08400488400488401-0.00195360195360195361.0393162393162394] 
1537464928.7902577, [0.086935286935286930.0048840048840048841.0363858363858365] 
1537464928.799907, [0.08791208791208792-0.0039072039072039071.0442002442002443] 
1537464928.8097985, [0.08107448107448108-0.0097680097680097681.0442002442002443] 
1537464928.8195424, [0.08302808302808302-0.015628815628815631.057875457875458] 
1537464928.8291714, [0.08205128205128205-0.0039072039072039071.0471306471306472] 
1537464928.838793, [0.09670329670329670.00097680097680097681.0363858363858365] 
1537464928.8484023, [0.088888888888888890.00097680097680097681.0666666666666667] 
1537464928.8580065, [0.07521367521367521-0.0058608058608058611.0207570207570207] 
1537464928.8676138, [0.08400488400488401-0.0087912087912087911.0012210012210012] 
1537464928.8772027, [0.07423687423687424-0.0175824175824175821.052014652014652] 
1537464928.886809, [0.088888888888888890.00097680097680097681.0793650793650793] 
1537464928.8964162, [0.08595848595848596-0.0117216117216117221.0481074481074482] 
1537464928.9061687, [0.0927960927960928-0.015628815628815631.0422466422466423] 
1537464928.9157503, [0.09181929181929183-0.00293040293040293041.0334554334554336] 
1537464928.9253743, [0.068376068376068380.00195360195360195361.052014652014652] 
1537464928.934978, [0.08107448107448108-0.0087912087912087911.0656898656898657] 
1537464928.9445872, [0.08107448107448108-0.0097680097680097681.0471306471306472] 
1537464928.954164, [0.06642246642246642-0.00195360195360195361.0617826617826618] 
1537464928.963752, [0.07228327228327229-0.0087912087912087911.0842490842490842] 
1537464928.9733386, [0.0713064713064713-0.0136752136752136751.0305250305250304] 
1537464928.9829519, [0.066422466422466420.01.0412698412698413] 
1537464928.9925358, [0.09572649572649573-0.0039072039072039071.093040293040293] 
1537464929.0022888, [0.09084249084249084-0.0048840048840048841.0832722832722832] 
1537464929.012806, [0.09181929181929183-0.0058608058608058611.0197802197802197] 
1537464929.0225117, [0.09572649572649573-0.00195360195360195361.0461538461538462] 
1537464929.0322318, [0.08791208791208792-0.0078144078144078141.0393162393162394] 
1537464929.0418358, [0.07716727716727717-0.00097680097680097681.0344322344322345] 
1537464929.051436, [0.08400488400488401-0.0097680097680097681.0236874236874236] 
1537464929.0626276, [0.09084249084249084-0.0097680097680097681.054945054945055] 
1537464929.0743005, [0.0800976800976801-0.0136752136752136751.0207570207570207] 
1537464929.0839849, [0.08791208791208792-0.0048840048840048841.0481074481074482] 
1537464929.093645, [0.08302808302808302-0.0039072039072039071.0637362637362637] 
1537464929.103441, [0.09377289377289377-0.0107448107448107451.0363858363858365] 
1537464929.1130934, [0.08498168498168499-0.0107448107448107451.0217338217338217] 
1537464929.1227667, [0.09768009768009768-0.00195360195360195361.0608058608058608] 
1537464929.132345, [0.07228327228327229-0.0107448107448107451.0354090354090355] 
1537464929.1419573, [0.07521367521367521-0.00195360195360195361.0275946275946275] 
1537464929.1515522, [0.089865689865689870.01.0422466422466423] 
1537464929.1611507, [0.08986568986568987-0.0078144078144078141.0588522588522589] 
1537464929.1708024, [0.07326007326007326-0.0107448107448107451.0383394383394384] 
1537464929.1804247, [0.08498168498168499-0.0078144078144078141.0412698412698413] 
1537464929.1900172, [0.088888888888888890.01.057875457875458] 
1537464929.199692, [0.086935286935286930.00097680097680097681.0705738705738705] 
1537464929.2093768, [0.09181929181929183-0.0117216117216117221.007081807081807] 
1537464929.2190351, [0.09865689865689865-0.0087912087912087911.0266178266178265] 
1537464929.2287035, [0.07521367521367521-0.0175824175824175821.0178266178266178] 
1537464929.2383242, [0.0673992673992674-0.00293040293040293041.0422466422466423] 
